areaCode,areaName,areaType,date,newCasesByPublishDate,newCasesLFDOnlyBySpecimenDate,newCasesPCROnlyBySpecimenDate,newOnsDeathsByRegistrationDate,newPeopleVaccinatedFirstDoseByPublishDate
E12000007,London,region,2020-04-14,,,600,,
E12000007,London,region,2020-04-13,,,601,,
E12000007,London,region,2020-04-12,,,502,,
E12000007,London,region,2020-04-11,,,518,,
E12000007,London,region,2020-04-10,,,622,1506,
E12000007,London,region,2020-04-09,,,791,,
E12000007,London,region,2020-04-08,,,867,,
E12000007,London,region,2020-04-07,,,946,,
E12000007,London,region,2020-04-06,,,858,,
E12000007,London,region,2020-04-05,,,636,,
E12000007,London,region,2020-04-04,,,765,,
E12000007,London,region,2020-04-03,,,984,1170,
E12000007,London,region,2020-04-02,,,1063,,
E12000007,London,region,2020-04-01,,,977,,
E12000007,London,region,2020-03-31,,,935,,
E12000007,London,region,2020-03-30,,,848,,
E12000007,London,region,2020-03-29,,,596,,
E12000007,London,region,2020-03-28,,,577,,
E12000007,London,region,2020-03-27,,,818,237,
E12000007,London,region,2020-03-26,,,740,,
E12000007,London,region,2020-03-25,,,752,,
E12000007,London,region,2020-03-24,,,636,,
E12000007,London,region,2020-03-23,,,685,,
E12000007,London,region,2020-03-22,,,439,,
E12000007,London,region,2020-03-21,,,348,,
E12000007,London,region,2020-03-20,,,424,44,
E12000007,London,region,2020-03-19,,,332,,
E12000007,London,region,2020-03-18,,,357,,
E12000007,London,region,2020-03-17,,,310,,
E12000007,London,region,2020-03-16,,,237,,
E12000007,London,region,2020-03-15,,,165,,
E12000007,London,region,2020-03-14,,,149,,
E12000007,London,region,2020-03-13,,,138,,
E12000007,London,region,2020-03-12,,,167,,
E12000007,London,region,2020-03-11,,,183,,
E12000007,London,region,2020-03-10,,,95,,
E12000007,London,region,2020-03-09,,,54,,
E12000007,London,region,2020-03-08,,,22,,
E12000007,London,region,2020-03-07,,,14,,
E12000007,London,region,2020-03-06,,,23,,
E12000007,London,region,2020-03-05,,,13,,
E12000007,London,region,2020-03-04,,,15,,
E12000007,London,region,2020-03-03,,,6,,
E12000007,London,region,2020-03-02,,,12,,
E12000007,London,region,2020-03-01,,,3,,
E12000007,London,region,2020-02-29,,,1,,
E12000007,London,region,2020-02-28,,,0,,
E12000007,London,region,2020-02-27,,,1,,
E12000007,London,region,2020-02-26,,,0,,
E12000007,London,region,2020-02-25,,,1,,
E12000007,London,region,2020-02-24,,,1,,
E12000007,London,region,2020-02-23,,,3,,
E12000007,London,region,2020-02-22,,,0,,
E12000007,London,region,2020-02-21,,,1,,
E12000007,London,region,2020-02-20,,,0,,
E12000007,London,region,2020-02-19,,,0,,
E12000007,London,region,2020-02-18,,,0,,
E12000007,London,region,2020-02-17,,,1,,
E12000007,London,region,2020-02-16,,,0,,
E12000007,London,region,2020-02-15,,,0,,
E12000007,London,region,2020-02-14,,,0,,
E12000007,London,region,2020-02-13,,,1,,
E12000007,London,region,2020-02-12,,,0,,
E12000007,London,region,2020-02-11,,,4,,
E12000007,London,region,2020-02-10,,,1,,
E12000007,London,region,2020-02-09,,,0,,
E12000007,London,region,2020-02-08,,,0,,
E12000007,London,region,2020-02-07,,,0,,
E12000007,London,region,2020-02-06,,,0,,
E12000007,London,region,2020-02-05,,,0,,
E12000007,London,region,2020-02-04,,,0,,
E12000007,London,region,2020-02-03,,,1,,
E12000008,South East,region,2022-08-03,8993,,,,
E12000008,South East,region,2022-08-02,0,761,50,,0
E12000008,South East,region,2022-08-01,0,1100,175,,0
E12000008,South East,region,2022-07-31,0,1044,154,,0
E12000008,South East,region,2022-07-30,0,874,175,,0
E12000008,South East,region,2022-07-29,0,936,213,,0
E12000008,South East,region,2022-07-28,0,1020,265,,0
E12000008,South East,region,2022-07-27,13496,1129,248,,0
E12000008,South East,region,2022-07-26,0,1275,268,,0
E12000008,South East,region,2022-07-25,0,1500,332,,0
E12000008,South East,region,2022-07-24,0,1351,228,,0
E12000008,South East,region,2022-07-23,0,1199,261,,0
E12000008,South East,region,2022-07-22,0,1512,342,96,0
E12000008,South East,region,2022-07-21,0,1614,401,,0
E12000008,South East,region,2022-07-20,20707,1909,492,,0
E12000008,South East,region,2022-07-19,0,1921,501,,39
E12000008,South East,region,2022-07-18,0,2266,467,,0
E12000008,South East,region,2022-07-17,0,2285,320,,0
E12000008,South East,region,2022-07-16,0,1987,314,,0
E12000008,South East,region,2022-07-15,0,2313,442,97,0
E12000008,South East,region,2022-07-14,0,2726,497,,0
E12000008,South East,region,2022-07-13,29753,3038,531,,0
E12000008,South East,region,2022-07-12,0,3454,642,,0
E12000008,South East,region,2022-07-11,0,3971,618,,0
E12000008,South East,region,2022-07-10,0,3521,436,,0
E12000008,South East,region,2022-07-09,0,3050,391,,0
E12000008,South East,region,2022-07-08,0,3428,531,52,0
E12000008,South East,region,2022-07-07,0,3689,576,,0
E12000008,South East,region,2022-07-06,22059,4087,577,,0
E12000008,South East,region,2022-07-05,0,4295,622,,939
E12000008,South East,region,2022-07-04,0,4710,680,,0
E12000008,South East,region,2022-07-03,0,4108,461,,0
E12000008,South East,region,2022-07-02,0,3273,415,,0
E12000008,South East,region,2022-07-01,3727,3249,502,48,0
E12000008,South East,region,2022-06-30,3944,3242,496,,0
E12000008,South East,region,2022-06-29,3916,3373,523,,151
E12000008,South East,region,2022-06-28,4004,3386,516,,3
E12000008,South East,region,2022-06-27,9041,3398,590,,175
E12000008,South East,region,2022-06-26,0,3096,319,,419
E12000008,South East,region,2022-06-25,0,2361,306,,0
E12000008,South East,region,2022-06-24,3152,2477,399,36,0
E12000008,South East,region,2022-06-23,3273,2754,396,,39
E12000008,South East,region,2022-06-22,3122,2885,361,,56
E12000008,South East,region,2022-06-21,3087,2697,387,,0
E12000008,South East,region,2022-06-20,6895,2688,364,,189
E12000008,South East,region,2022-06-19,0,2403,215,,179
E12000008,South East,region,2022-06-18,0,2016,216,,0
E12000008,South East,region,2022-06-17,2291,1866,249,38,0
E12000008,South East,region,2022-06-16,2228,1966,250,,0
E12000008,South East,region,2022-06-15,2570,1983,276,,0
E12000008,South East,region,2022-06-14,2401,2082,289,,0
E12000008,South East,region,2022-06-13,5309,2137,309,,171
E12000008,South East,region,2022-06-12,0,1830,178,,341
E12000008,South East,region,2022-06-11,0,1441,199,,0
E12000008,South East,region,2022-06-10,1619,1466,218,45,0
E12000008,South East,region,2022-06-09,1807,1445,220,,0
E12000008,South East,region,2022-06-08,1816,1536,209,,0
E12000008,South East,region,2022-06-07,1919,1523,256,,0
E12000008,South East,region,2022-06-06,5700,1612,232,,224
E12000008,South East,region,2022-06-05,0,1436,151,,171
E12000008,South East,region,2022-06-04,0,1035,151,,0
E12000008,South East,region,2022-06-03,0,972,110,27,0
E12000008,South East,region,2022-06-02,0,820,103,,0
E12000008,South East,region,2022-06-01,1026,955,157,,0
E12000008,South East,region,2022-05-31,1038,901,127,,81
E12000008,South East,region,2022-05-30,2469,903,157,,325
E12000008,South East,region,2022-05-29,0,760,83,,366
E12000008,South East,region,2022-05-28,0,633,106,,0
E12000008,South East,region,2022-05-27,888,698,106,66,0
E12000008,South East,region,2022-05-26,928,763,101,,0
E12000008,South East,region,2022-05-25,1019,770,115,,1
E12000008,South East,region,2022-05-24,1073,828,128,,26
E12000008,South East,region,2022-05-23,2534,877,157,,207
E12000008,South East,region,2022-05-22,0,802,106,,832
E12000008,South East,region,2022-05-21,0,614,110,,0
E12000008,South East,region,2022-05-20,1005,714,126,93,0
E12000008,South East,region,2022-05-19,1148,824,156,,640
E12000008,South East,region,2022-05-18,1269,907,173,,38
E12000008,South East,region,2022-05-17,1244,943,181,,0
E12000008,South East,region,2022-05-16,2959,1015,184,,285
E12000008,South East,region,2022-05-15,0,1015,130,,986
E12000008,South East,region,2022-05-14,0,746,135,,0
E12000008,South East,region,2022-05-13,1098,785,192,110,0
E12000008,South East,region,2022-05-12,1532,897,186,,251
E12000008,South East,region,2022-05-11,1316,993,167,,201
E12000008,South East,region,2022-05-10,1441,1109,236,,12
E12000008,South East,region,2022-05-09,3657,1149,222,,369
E12000008,South East,region,2022-05-08,0,1056,151,,704
E12000008,South East,region,2022-05-07,0,958,152,,0
E12000008,South East,region,2022-05-06,1490,993,259,125,0
E12000008,South East,region,2022-05-05,1676,1170,210,,0
E12000008,South East,region,2022-05-04,2445,1334,261,,407
E12000008,South East,region,2022-05-03,4684,1481,278,,250
E12000008,South East,region,2022-05-02,0,1431,245,,1080
E12000008,South East,region,2022-05-01,0,1128,158,,0
E12000008,South East,region,2022-04-30,0,948,199,,0
E12000008,South East,region,2022-04-29,1541,944,216,187,0
E12000008,South East,region,2022-04-28,1846,1193,256,,72
E12000008,South East,region,2022-04-27,4332,1329,301,,159
E12000008,South East,region,2022-04-26,0,1451,419,,228
E12000008,South East,region,2022-04-25,5890,1741,430,,425
E12000008,South East,region,2022-04-24,0,1675,239,,1083
E12000008,South East,region,2022-04-23,0,1460,316,,0
E12000008,South East,region,2022-04-22,2591,1623,385,154,0
E12000008,South East,region,2022-04-21,3113,2035,390,,301
E12000008,South East,region,2022-04-20,3427,2350,454,,0
E12000008,South East,region,2022-04-19,15958,2707,613,,611
E12000008,South East,region,2022-04-18,0,2919,408,,1227
E12000008,South East,region,2022-04-17,0,2361,335,,0
E12000008,South East,region,2022-04-16,0,2340,434,,0
E12000008,South East,region,2022-04-15,0,2528,361,148,0
E12000008,South East,region,2022-04-14,4815,3053,599,,0
E12000008,South East,region,2022-04-13,5243,3737,662,,290
E12000008,South East,region,2022-04-12,5714,4052,782,,176
E12000008,South East,region,2022-04-11,13873,4528,942,,31101
E12000008,South East,region,2022-04-10,0,4038,454,,0
E12000008,South East,region,2022-04-09,0,3556,606,,0
E12000008,South East,region,2022-04-08,6260,4246,845,133,0
E12000008,South East,region,2022-04-07,6971,4826,895,,130
E12000008,South East,region,2022-04-06,7720,5459,1068,,460
E12000008,South East,region,2022-04-05,7647,5888,1225,,297
E12000008,South East,region,2022-04-04,22315,6293,1640,,499
E12000008,South East,region,2022-04-03,0,5590,810,,587
E12000008,South East,region,2022-04-02,0,4485,1121,,0
E12000008,South East,region,2022-04-01,10800,4889,2380,137,0
E12000008,South East,region,2022-03-31,11669,5491,2437,,0
E12000008,South East,region,2022-03-30,13624,6086,4383,,178
E12000008,South East,region,2022-03-29,11734,6401,4626,,252
E12000008,South East,region,2022-03-28,34394,7269,5947,,310
E12000008,South East,region,2022-03-27,0,6877,2481,,693
E12000008,South East,region,2022-03-26,0,5576,3103,,0
E12000008,South East,region,2022-03-25,11653,5856,4453,126,0
E12000008,South East,region,2022-03-24,15053,6911,4822,,132
E12000008,South East,region,2022-03-23,16336,7952,5246,,164
E12000008,South East,region,2022-03-22,14695,8218,5804,,104
E12000008,South East,region,2022-03-21,37426,9096,6668,,378
E12000008,South East,region,2022-03-20,0,8683,2914,,760
E12000008,South East,region,2022-03-19,0,6696,3220,,0
E12000008,South East,region,2022-03-18,13619,6662,4471,114,0
E12000008,South East,region,2022-03-17,15667,7615,4953,,303
E12000008,South East,region,2022-03-16,16473,8305,5197,,236
E12000008,South East,region,2022-03-15,13074,8404,5185,,199
E12000008,South East,region,2022-03-14,35123,8855,6335,,390
E12000008,South East,region,2022-03-13,0,8131,2928,,925
E12000008,South East,region,2022-03-12,0,6237,3051,,0
E12000008,South East,region,2022-03-11,12092,6324,3879,136,0
E12000008,South East,region,2022-03-10,11364,6559,4068,,120
E12000008,South East,region,2022-03-09,11109,6729,4078,,451
E12000008,South East,region,2022-03-08,8878,6017,3874,,362
E12000008,South East,region,2022-03-07,20672,5604,4181,,491
E12000008,South East,region,2022-03-06,0,4786,1844,,
E12000008,South East,region,2022-03-05,0,3590,1887,,
E12000008,South East,region,2022-03-04,6374,3358,2590,128,
E12000008,South East,region,2022-03-03,6948,3380,2469,,
E12000008,South East,region,2022-03-02,6764,3723,2516,,
E12000008,South East,region,2022-03-01,5328,3501,2392,,
E12000008,South East,region,2022-02-28,12620,3346,2638,,
E12000008,South East,region,2022-02-27,0,2884,1173,,
E12000008,South East,region,2022-02-26,0,2107,1173,,
E12000008,South East,region,2022-02-25,4811,2109,1625,148,
E12000008,South East,region,2022-02-24,5811,2377,1670,,
E12000008,South East,region,2022-02-23,6494,2796,1919,,
E12000008,South East,region,2022-02-22,5910,2939,2428,,
E12000008,South East,region,2022-02-21,6466,3535,2887,,
E12000008,South East,region,2022-02-20,4686,3679,1584,,
E12000008,South East,region,2022-02-19,6429,3071,2248,,
E12000008,South East,region,2022-02-18,7788,3339,933,128,
E12000008,South East,region,2022-02-17,8494,3978,2785,,
E12000008,South East,region,2022-02-16,9389,4552,3154,,
E12000008,South East,region,2022-02-15,7574,4544,3125,,
E12000008,South East,region,2022-02-14,6775,4643,3643,,
E12000008,South East,region,2022-02-13,7009,4182,1769,,
E12000008,South East,region,2022-02-12,7683,3442,2114,,
E12000008,South East,region,2022-02-11,9735,3753,3022,142,
E12000008,South East,region,2022-02-10,11237,4418,3484,,
E12000008,South East,region,2022-02-09,12312,5282,4304,,
E12000008,South East,region,2022-02-08,11659,5545,4613,,
E12000008,South East,region,2022-02-07,10303,6342,5429,,
E12000008,South East,region,2022-02-06,10595,6319,2846,,
E12000008,South East,region,2022-02-05,11237,4876,3163,,
E12000008,South East,region,2022-02-04,14586,5374,4522,148,
E12000008,South East,region,2022-02-03,16552,6708,5251,,
E12000008,South East,region,2022-02-02,16385,7697,5903,,
E12000008,South East,region,2022-02-01,20251,8276,6073,,
E12000008,South East,region,2022-01-31,109114,9123,6960,,
E12000008,South East,region,2022-01-30,12769,9377,4200,,
E12000008,South East,region,2022-01-29,13747,7333,4537,,
E12000008,South East,region,2022-01-28,15824,7557,5709,173,
E12000008,South East,region,2022-01-27,17006,8536,6253,,
E12000008,South East,region,2022-01-26,17236,9352,6986,,
E12000008,South East,region,2022-01-25,16374,9633,7078,,
E12000008,South East,region,2022-01-24,14720,10588,7708,,
E12000008,South East,region,2022-01-23,13026,10129,4509,,
E12000008,South East,region,2022-01-22,12856,7166,4497,,
E12000008,South East,region,2022-01-21,15180,7489,5585,158,
E12000008,South East,region,2022-01-20,16076,8005,5793,,
E12000008,South East,region,2022-01-19,16326,8453,6094,,
E12000008,South East,region,2022-01-18,13739,8572,6764,,
E12000008,South East,region,2022-01-17,12071,9109,7372,,
E12000008,South East,region,2022-01-16,10864,7934,3877,,
E12000008,South East,region,2022-01-15,10920,5354,4000,,
E12000008,South East,region,2022-01-14,12679,5108,5063,134,
E12000008,South East,region,2022-01-13,13752,5084,5635,,
E12000008,South East,region,2022-01-12,14606,4968,6293,,
E12000008,South East,region,2022-01-11,10966,4222,7593,,
E12000008,South East,region,2022-01-10,12692,2139,10136,,
E12000008,South East,region,2022-01-09,15739,1481,6129,,
E12000008,South East,region,2022-01-08,18957,1152,6893,,
E12000008,South East,region,2022-01-07,22637,1305,9660,101,
E12000008,South East,region,2022-01-06,19946,1493,14125,,
E12000008,South East,region,2022-01-05,20807,1608,17140,,
E12000008,South East,region,2022-01-04,18532,1598,24667,,
E12000008,South East,region,2022-01-03,17195,1317,18125,,
E12000008,South East,region,2022-01-02,16033,922,12996,,
E12000008,South East,region,2022-01-01,23108,1007,8448,,
E12000008,South East,region,2021-12-31,25780,2193,13948,64,
E12000008,South East,region,2021-12-30,21058,2991,18994,,
E12000008,South East,region,2021-12-29,19849,2778,23201,,
E12000008,South East,region,2021-12-28,16236,1371,16822,,
E12000008,South East,region,2021-12-27,13307,831,16653,,
E12000008,South East,region,2021-12-26,18419,814,9364,,
E12000008,South East,region,2021-12-25,17051,1116,5837,,
E12000008,South East,region,2021-12-24,17638,1090,14318,106,
E12000008,South East,region,2021-12-23,16618,1026,16835,,
E12000008,South East,region,2021-12-22,16680,718,17080,,
E12000008,South East,region,2021-12-21,13753,558,16477,,
E12000008,South East,region,2021-12-20,13185,441,15476,,
E12000008,South East,region,2021-12-19,13340,396,10195,,
E12000008,South East,region,2021-12-18,13763,424,10576,,
E12000008,South East,region,2021-12-17,14959,456,11552,97,
E12000008,South East,region,2021-12-16,13568,644,12363,,
E12000008,South East,region,2021-12-15,12023,584,13081,,
E12000008,South East,region,2021-12-14,9077,539,12134,,
E12000008,South East,region,2021-12-13,9214,383,10402,,
E12000008,South East,region,2021-12-12,7458,270,6216,,
E12000008,South East,region,2021-12-11,8992,211,6392,,
E12000008,South East,region,2021-12-10,9614,243,7139,116,
E12000008,South East,region,2021-12-09,8828,293,7559,,
E12000008,South East,region,2021-12-08,8979,251,7827,,
E12000008,South East,region,2021-12-07,8433,249,7772,,
E12000008,South East,region,2021-12-06,7906,269,8182,,
E12000008,South East,region,2021-12-05,7874,248,5197,,
E12000008,South East,region,2021-12-04,8307,168,5662,,
E12000008,South East,region,2021-12-03,9070,217,6819,94,
E12000008,South East,region,2021-12-02,10458,273,7440,,
E12000008,South East,region,2021-12-01,9478,254,8144,,
E12000008,South East,region,2021-11-30,7533,215,8047,,
E12000008,South East,region,2021-11-29,7257,228,8124,,
E12000008,South East,region,2021-11-28,6796,275,5058,,
E12000008,South East,region,2021-11-27,7679,196,5086,,
E12000008,South East,region,2021-11-26,9325,180,5781,92,
E12000008,South East,region,2021-11-25,8154,251,6394,,
E12000008,South East,region,2021-11-24,7163,218,6728,,
E12000008,South East,region,2021-11-23,7264,186,7151,,
E12000008,South East,region,2021-11-22,6876,229,7125,,
E12000008,South East,region,2021-11-21,7463,220,4801,,
E12000008,South East,region,2021-11-20,7278,156,4840,,
E12000008,South East,region,2021-11-19,8567,198,5455,107,
E12000008,South East,region,2021-11-18,7514,214,5948,,
E12000008,South East,region,2021-11-17,5016,198,5701,,
E12000008,South East,region,2021-11-16,5603,191,5761,,
E12000008,South East,region,2021-11-15,6266,207,6625,,
