,areaCode,areaName,areaType,date,hospitalCases
200,E40000005,South East,nhsRegion,2022-01-22,1459
201,E40000005,South East,nhsRegion,2022-01-21,1500
202,E40000005,South East,nhsRegion,2022-01-20,1475
203,E40000005,South East,nhsRegion,2022-01-19,1519
204,E40000005,South East,nhsRegion,2022-01-18,1566
205,E40000005,South East,nhsRegion,2022-01-17,1573
206,E40000005,South East,nhsRegion,2022-01-16,1545
207,E40000005,South East,nhsRegion,2022-01-15,1541
208,E40000005,South East,nhsRegion,2022-01-14,1565
209,E40000005,South East,nhsRegion,2022-01-13,1623
210,E40000005,South East,nhsRegion,2022-01-12,1616
211,E40000005,South East,nhsRegion,2022-01-11,1649
212,E40000005,South East,nhsRegion,2022-01-10,1672
213,E40000005,South East,nhsRegion,2022-01-09,1582
214,E40000005,South East,nhsRegion,2022-01-08,1593
215,E40000005,South East,nhsRegion,2022-01-07,1606
216,E40000005,South East,nhsRegion,2022-01-06,1566
217,E40000005,South East,nhsRegion,2022-01-05,1567
218,E40000005,South East,nhsRegion,2022-01-04,1471
219,E40000005,South East,nhsRegion,2022-01-03,1463
220,E40000005,South East,nhsRegion,2022-01-02,1362
221,E40000005,South East,nhsRegion,2022-01-01,1311
222,E40000005,South East,nhsRegion,2021-12-31,1269
223,E40000005,South East,nhsRegion,2021-12-30,1238
224,E40000005,South East,nhsRegion,2021-12-29,1176
225,E40000005,South East,nhsRegion,2021-12-28,1042
226,E40000005,South East,nhsRegion,2021-12-27,926
227,E40000005,South East,nhsRegion,2021-12-26,803
228,E40000005,South East,nhsRegion,2021-12-25,794
229,E40000005,South East,nhsRegion,2021-12-24,819
230,E40000005,South East,nhsRegion,2021-12-23,822
231,E40000005,South East,nhsRegion,2021-12-22,830
232,E40000005,South East,nhsRegion,2021-12-21,857
233,E40000005,South East,nhsRegion,2021-12-20,828
234,E40000005,South East,nhsRegion,2021-12-19,818
235,E40000005,South East,nhsRegion,2021-12-18,800
236,E40000005,South East,nhsRegion,2021-12-17,806
237,E40000005,South East,nhsRegion,2021-12-16,828
238,E40000005,South East,nhsRegion,2021-12-15,835
239,E40000005,South East,nhsRegion,2021-12-14,880
240,E40000005,South East,nhsRegion,2021-12-13,889
241,E40000005,South East,nhsRegion,2021-12-12,880
242,E40000005,South East,nhsRegion,2021-12-11,859
243,E40000005,South East,nhsRegion,2021-12-10,863
244,E40000005,South East,nhsRegion,2021-12-09,877
245,E40000005,South East,nhsRegion,2021-12-08,852
246,E40000005,South East,nhsRegion,2021-12-07,847
247,E40000005,South East,nhsRegion,2021-12-06,877
248,E40000005,South East,nhsRegion,2021-12-05,850
249,E40000005,South East,nhsRegion,2021-12-04,834
250,E40000005,South East,nhsRegion,2021-12-03,815
251,E40000005,South East,nhsRegion,2021-12-02,801
252,E40000005,South East,nhsRegion,2021-12-01,770
253,E40000005,South East,nhsRegion,2021-11-30,764
254,E40000005,South East,nhsRegion,2021-11-29,782
255,E40000005,South East,nhsRegion,2021-11-28,752
256,E40000005,South East,nhsRegion,2021-11-27,743
257,E40000005,South East,nhsRegion,2021-11-26,723
258,E40000005,South East,nhsRegion,2021-11-25,751
259,E40000005,South East,nhsRegion,2021-11-24,761
260,E40000005,South East,nhsRegion,2021-11-23,775
261,E40000005,South East,nhsRegion,2021-11-22,775
262,E40000005,South East,nhsRegion,2021-11-21,763
263,E40000005,South East,nhsRegion,2021-11-20,739
264,E40000005,South East,nhsRegion,2021-11-19,777
265,E40000005,South East,nhsRegion,2021-11-18,792
266,E40000005,South East,nhsRegion,2021-11-17,783
267,E40000005,South East,nhsRegion,2021-11-16,819
268,E40000005,South East,nhsRegion,2021-11-15,865
269,E40000005,South East,nhsRegion,2021-11-14,855
270,E40000005,South East,nhsRegion,2021-11-13,838
271,E40000005,South East,nhsRegion,2021-11-12,845
272,E40000005,South East,nhsRegion,2021-11-11,842
273,E40000005,South East,nhsRegion,2021-11-10,851
274,E40000005,South East,nhsRegion,2021-11-09,855
275,E40000005,South East,nhsRegion,2021-11-08,857
276,E40000005,South East,nhsRegion,2021-11-07,836
277,E40000005,South East,nhsRegion,2021-11-06,835
278,E40000005,South East,nhsRegion,2021-11-05,847
279,E40000005,South East,nhsRegion,2021-11-04,872
280,E40000005,South East,nhsRegion,2021-11-03,842
281,E40000005,South East,nhsRegion,2021-11-02,841
282,E40000005,South East,nhsRegion,2021-11-01,832
283,E40000005,South East,nhsRegion,2021-10-31,822
284,E40000005,South East,nhsRegion,2021-10-30,834
285,E40000005,South East,nhsRegion,2021-10-29,800
286,E40000005,South East,nhsRegion,2021-10-28,800
287,E40000005,South East,nhsRegion,2021-10-27,785
288,E40000005,South East,nhsRegion,2021-10-26,792
289,E40000005,South East,nhsRegion,2021-10-25,761
290,E40000005,South East,nhsRegion,2021-10-24,717
291,E40000005,South East,nhsRegion,2021-10-23,678
292,E40000005,South East,nhsRegion,2021-10-22,669
293,E40000005,South East,nhsRegion,2021-10-21,675
294,E40000005,South East,nhsRegion,2021-10-20,652
295,E40000005,South East,nhsRegion,2021-10-19,611
296,E40000005,South East,nhsRegion,2021-10-18,578
297,E40000005,South East,nhsRegion,2021-10-17,542
298,E40000005,South East,nhsRegion,2021-10-16,487
299,E40000005,South East,nhsRegion,2021-10-15,497
300,E40000005,South East,nhsRegion,2021-10-14,477
301,E40000005,South East,nhsRegion,2021-10-13,468
302,E40000005,South East,nhsRegion,2021-10-12,462
303,E40000005,South East,nhsRegion,2021-10-11,414
304,E40000005,South East,nhsRegion,2021-10-10,430
305,E40000005,South East,nhsRegion,2021-10-09,421
306,E40000005,South East,nhsRegion,2021-10-08,430
307,E40000005,South East,nhsRegion,2021-10-07,427
308,E40000005,South East,nhsRegion,2021-10-06,431
309,E40000005,South East,nhsRegion,2021-10-05,440
310,E40000005,South East,nhsRegion,2021-10-04,444
311,E40000005,South East,nhsRegion,2021-10-03,426
312,E40000005,South East,nhsRegion,2021-10-02,402
313,E40000005,South East,nhsRegion,2021-10-01,415
314,E40000005,South East,nhsRegion,2021-09-30,437
315,E40000005,South East,nhsRegion,2021-09-29,435
316,E40000005,South East,nhsRegion,2021-09-28,447
317,E40000005,South East,nhsRegion,2021-09-27,405
318,E40000005,South East,nhsRegion,2021-09-26,404
319,E40000005,South East,nhsRegion,2021-09-25,430
320,E40000005,South East,nhsRegion,2021-09-24,432
321,E40000005,South East,nhsRegion,2021-09-23,437
322,E40000005,South East,nhsRegion,2021-09-22,432
323,E40000005,South East,nhsRegion,2021-09-21,456
324,E40000005,South East,nhsRegion,2021-09-20,434
325,E40000005,South East,nhsRegion,2021-09-19,479
326,E40000005,South East,nhsRegion,2021-09-18,478
327,E40000005,South East,nhsRegion,2021-09-17,523
328,E40000005,South East,nhsRegion,2021-09-16,563
329,E40000005,South East,nhsRegion,2021-09-15,571
330,E40000005,South East,nhsRegion,2021-09-14,602
331,E40000005,South East,nhsRegion,2021-09-13,608
332,E40000005,South East,nhsRegion,2021-09-12,601
333,E40000005,South East,nhsRegion,2021-09-11,587
334,E40000005,South East,nhsRegion,2021-09-10,598
335,E40000005,South East,nhsRegion,2021-09-09,655
336,E40000005,South East,nhsRegion,2021-09-08,647
337,E40000005,South East,nhsRegion,2021-09-07,697
338,E40000005,South East,nhsRegion,2021-09-06,704
339,E40000005,South East,nhsRegion,2021-09-05,675
340,E40000005,South East,nhsRegion,2021-09-04,673
341,E40000005,South East,nhsRegion,2021-09-03,691
342,E40000005,South East,nhsRegion,2021-09-02,657
343,E40000005,South East,nhsRegion,2021-09-01,652
344,E40000005,South East,nhsRegion,2021-08-31,625
345,E40000005,South East,nhsRegion,2021-08-30,612
346,E40000005,South East,nhsRegion,2021-08-29,567
347,E40000005,South East,nhsRegion,2021-08-28,545
348,E40000005,South East,nhsRegion,2021-08-27,596
349,E40000005,South East,nhsRegion,2021-08-26,592
350,E40000005,South East,nhsRegion,2021-08-25,603
351,E40000005,South East,nhsRegion,2021-08-24,547
352,E40000005,South East,nhsRegion,2021-08-23,590
353,E40000005,South East,nhsRegion,2021-08-22,562
354,E40000005,South East,nhsRegion,2021-08-21,529
355,E40000005,South East,nhsRegion,2021-08-20,537
356,E40000005,South East,nhsRegion,2021-08-19,548
357,E40000005,South East,nhsRegion,2021-08-18,516
358,E40000005,South East,nhsRegion,2021-08-17,507
359,E40000005,South East,nhsRegion,2021-08-16,496
360,E40000005,South East,nhsRegion,2021-08-15,476
361,E40000005,South East,nhsRegion,2021-08-14,449
362,E40000005,South East,nhsRegion,2021-08-13,436
363,E40000005,South East,nhsRegion,2021-08-12,449
364,E40000005,South East,nhsRegion,2021-08-11,439
365,E40000005,South East,nhsRegion,2021-08-10,474
366,E40000005,South East,nhsRegion,2021-08-09,445
367,E40000005,South East,nhsRegion,2021-08-08,435
368,E40000005,South East,nhsRegion,2021-08-07,427
369,E40000005,South East,nhsRegion,2021-08-06,431
370,E40000005,South East,nhsRegion,2021-08-05,426
371,E40000005,South East,nhsRegion,2021-08-04,453
372,E40000005,South East,nhsRegion,2021-08-03,452
373,E40000005,South East,nhsRegion,2021-08-02,461
374,E40000005,South East,nhsRegion,2021-08-01,466
375,E40000005,South East,nhsRegion,2021-07-31,450
376,E40000005,South East,nhsRegion,2021-07-30,476
377,E40000005,South East,nhsRegion,2021-07-29,455
378,E40000005,South East,nhsRegion,2021-07-28,468
379,E40000005,South East,nhsRegion,2021-07-27,456
380,E40000005,South East,nhsRegion,2021-07-26,446
381,E40000005,South East,nhsRegion,2021-07-25,429
382,E40000005,South East,nhsRegion,2021-07-24,402
383,E40000005,South East,nhsRegion,2021-07-23,337
384,E40000005,South East,nhsRegion,2021-07-22,359
385,E40000005,South East,nhsRegion,2021-07-21,326
386,E40000005,South East,nhsRegion,2021-07-20,315
387,E40000005,South East,nhsRegion,2021-07-19,316
388,E40000005,South East,nhsRegion,2021-07-18,286
389,E40000005,South East,nhsRegion,2021-07-17,272
390,E40000005,South East,nhsRegion,2021-07-16,261
391,E40000005,South East,nhsRegion,2021-07-15,238
392,E40000005,South East,nhsRegion,2021-07-14,227
393,E40000005,South East,nhsRegion,2021-07-13,206
394,E40000005,South East,nhsRegion,2021-07-12,180
395,E40000005,South East,nhsRegion,2021-07-11,158
396,E40000005,South East,nhsRegion,2021-07-10,156
397,E40000005,South East,nhsRegion,2021-07-09,164
398,E40000005,South East,nhsRegion,2021-07-08,170
399,E40000005,South East,nhsRegion,2021-07-07,143
400,E40000005,South East,nhsRegion,2021-07-06,139
401,E40000005,South East,nhsRegion,2021-07-05,113
402,E40000005,South East,nhsRegion,2021-07-04,114
403,E40000005,South East,nhsRegion,2021-07-03,103
404,E40000005,South East,nhsRegion,2021-07-02,97
405,E40000005,South East,nhsRegion,2021-07-01,88
406,E40000005,South East,nhsRegion,2021-06-30,85
407,E40000005,South East,nhsRegion,2021-06-29,68
408,E40000005,South East,nhsRegion,2021-06-28,67
409,E40000005,South East,nhsRegion,2021-06-27,69
410,E40000005,South East,nhsRegion,2021-06-26,65
411,E40000005,South East,nhsRegion,2021-06-25,66
412,E40000005,South East,nhsRegion,2021-06-24,60
413,E40000005,South East,nhsRegion,2021-06-23,56
414,E40000005,South East,nhsRegion,2021-06-22,64
415,E40000005,South East,nhsRegion,2021-06-21,60
416,E40000005,South East,nhsRegion,2021-06-20,57
417,E40000005,South East,nhsRegion,2021-06-19,54
418,E40000005,South East,nhsRegion,2021-06-18,59
419,E40000005,South East,nhsRegion,2021-06-17,60
420,E40000005,South East,nhsRegion,2021-06-16,58
421,E40000005,South East,nhsRegion,2021-06-15,56
422,E40000005,South East,nhsRegion,2021-06-14,44
423,E40000005,South East,nhsRegion,2021-06-13,49
424,E40000005,South East,nhsRegion,2021-06-12,48
425,E40000005,South East,nhsRegion,2021-06-11,46
426,E40000005,South East,nhsRegion,2021-06-10,61
427,E40000005,South East,nhsRegion,2021-06-09,54
428,E40000005,South East,nhsRegion,2021-06-08,74
429,E40000005,South East,nhsRegion,2021-06-07,69
430,E40000005,South East,nhsRegion,2021-06-06,63
431,E40000005,South East,nhsRegion,2021-06-05,63
432,E40000005,South East,nhsRegion,2021-06-04,65
433,E40000005,South East,nhsRegion,2021-06-03,63
434,E40000005,South East,nhsRegion,2021-06-02,58
435,E40000005,South East,nhsRegion,2021-06-01,60
436,E40000005,South East,nhsRegion,2021-05-31,58
437,E40000005,South East,nhsRegion,2021-05-30,54
438,E40000005,South East,nhsRegion,2021-05-29,56
439,E40000005,South East,nhsRegion,2021-05-28,52
440,E40000005,South East,nhsRegion,2021-05-27,54
441,E40000005,South East,nhsRegion,2021-05-26,55
442,E40000005,South East,nhsRegion,2021-05-25,55
443,E40000005,South East,nhsRegion,2021-05-24,56
444,E40000005,South East,nhsRegion,2021-05-23,50
445,E40000005,South East,nhsRegion,2021-05-22,50
446,E40000005,South East,nhsRegion,2021-05-21,50
447,E40000005,South East,nhsRegion,2021-05-20,46
448,E40000005,South East,nhsRegion,2021-05-19,55
449,E40000005,South East,nhsRegion,2021-05-18,57
450,E40000005,South East,nhsRegion,2021-05-17,62
451,E40000005,South East,nhsRegion,2021-05-16,56
452,E40000005,South East,nhsRegion,2021-05-15,55
453,E40000005,South East,nhsRegion,2021-05-14,54
454,E40000005,South East,nhsRegion,2021-05-13,58
455,E40000005,South East,nhsRegion,2021-05-12,50
456,E40000005,South East,nhsRegion,2021-05-11,63
457,E40000005,South East,nhsRegion,2021-05-10,64
458,E40000005,South East,nhsRegion,2021-05-09,62
459,E40000005,South East,nhsRegion,2021-05-08,69
460,E40000005,South East,nhsRegion,2021-05-07,76
461,E40000005,South East,nhsRegion,2021-05-06,62
462,E40000005,South East,nhsRegion,2021-05-05,86
463,E40000005,South East,nhsRegion,2021-05-04,82
464,E40000005,South East,nhsRegion,2021-05-03,84
465,E40000005,South East,nhsRegion,2021-05-02,82
466,E40000005,South East,nhsRegion,2021-05-01,96
467,E40000005,South East,nhsRegion,2021-04-30,105
468,E40000005,South East,nhsRegion,2021-04-29,115
469,E40000005,South East,nhsRegion,2021-04-28,114
470,E40000005,South East,nhsRegion,2021-04-27,120
471,E40000005,South East,nhsRegion,2021-04-26,123
472,E40000005,South East,nhsRegion,2021-04-25,125
473,E40000005,South East,nhsRegion,2021-04-24,115
474,E40000005,South East,nhsRegion,2021-04-23,116
475,E40000005,South East,nhsRegion,2021-04-22,110
476,E40000005,South East,nhsRegion,2021-04-21,109
477,E40000005,South East,nhsRegion,2021-04-20,124
478,E40000005,South East,nhsRegion,2021-04-19,120
479,E40000005,South East,nhsRegion,2021-04-18,116
480,E40000005,South East,nhsRegion,2021-04-17,121
481,E40000005,South East,nhsRegion,2021-04-16,123
482,E40000005,South East,nhsRegion,2021-04-15,133
483,E40000005,South East,nhsRegion,2021-04-14,138
484,E40000005,South East,nhsRegion,2021-04-13,144
485,E40000005,South East,nhsRegion,2021-04-12,152
486,E40000005,South East,nhsRegion,2021-04-11,151
487,E40000005,South East,nhsRegion,2021-04-10,162
488,E40000005,South East,nhsRegion,2021-04-09,172
489,E40000005,South East,nhsRegion,2021-04-08,184
490,E40000005,South East,nhsRegion,2021-04-07,210
491,E40000005,South East,nhsRegion,2021-04-06,208
492,E40000005,South East,nhsRegion,2021-04-05,221
493,E40000005,South East,nhsRegion,2021-04-04,234
494,E40000005,South East,nhsRegion,2021-04-03,241
495,E40000005,South East,nhsRegion,2021-04-02,253
496,E40000005,South East,nhsRegion,2021-04-01,276
497,E40000005,South East,nhsRegion,2021-03-31,309
498,E40000005,South East,nhsRegion,2021-03-30,321
499,E40000005,South East,nhsRegion,2021-03-29,364
500,E40000005,South East,nhsRegion,2021-03-28,364
501,E40000005,South East,nhsRegion,2021-03-27,369
502,E40000005,South East,nhsRegion,2021-03-26,404
503,E40000005,South East,nhsRegion,2021-03-25,377
504,E40000005,South East,nhsRegion,2021-03-24,461
505,E40000005,South East,nhsRegion,2021-03-23,506
506,E40000005,South East,nhsRegion,2021-03-22,517
507,E40000005,South East,nhsRegion,2021-03-21,525
508,E40000005,South East,nhsRegion,2021-03-20,549
509,E40000005,South East,nhsRegion,2021-03-19,579
510,E40000005,South East,nhsRegion,2021-03-18,618
511,E40000005,South East,nhsRegion,2021-03-17,649
512,E40000005,South East,nhsRegion,2021-03-16,676
513,E40000005,South East,nhsRegion,2021-03-15,713
514,E40000005,South East,nhsRegion,2021-03-14,742
515,E40000005,South East,nhsRegion,2021-03-13,733
516,E40000005,South East,nhsRegion,2021-03-12,798
517,E40000005,South East,nhsRegion,2021-03-11,846
518,E40000005,South East,nhsRegion,2021-03-10,883
519,E40000005,South East,nhsRegion,2021-03-09,937
520,E40000005,South East,nhsRegion,2021-03-08,983
521,E40000005,South East,nhsRegion,2021-03-07,972
522,E40000005,South East,nhsRegion,2021-03-06,1000
523,E40000005,South East,nhsRegion,2021-03-05,1063
524,E40000005,South East,nhsRegion,2021-03-04,1116
525,E40000005,South East,nhsRegion,2021-03-03,1184
526,E40000005,South East,nhsRegion,2021-03-02,1248
527,E40000005,South East,nhsRegion,2021-03-01,1354
528,E40000005,South East,nhsRegion,2021-02-28,1413
529,E40000005,South East,nhsRegion,2021-02-27,1451
530,E40000005,South East,nhsRegion,2021-02-26,1548
531,E40000005,South East,nhsRegion,2021-02-25,1624
532,E40000005,South East,nhsRegion,2021-02-24,1686
533,E40000005,South East,nhsRegion,2021-02-23,1859
534,E40000005,South East,nhsRegion,2021-02-22,1860
535,E40000005,South East,nhsRegion,2021-02-21,1875
536,E40000005,South East,nhsRegion,2021-02-20,1902
537,E40000005,South East,nhsRegion,2021-02-19,2025
538,E40000005,South East,nhsRegion,2021-02-18,2116
539,E40000005,South East,nhsRegion,2021-02-17,2349
540,E40000005,South East,nhsRegion,2021-02-16,2342
541,E40000005,South East,nhsRegion,2021-02-15,2451
542,E40000005,South East,nhsRegion,2021-02-14,2455
543,E40000005,South East,nhsRegion,2021-02-13,2261
544,E40000005,South East,nhsRegion,2021-02-12,2561
545,E40000005,South East,nhsRegion,2021-02-11,2710
546,E40000005,South East,nhsRegion,2021-02-10,2831
547,E40000005,South East,nhsRegion,2021-02-09,3018
548,E40000005,South East,nhsRegion,2021-02-08,3165
549,E40000005,South East,nhsRegion,2021-02-07,3175
550,E40000005,South East,nhsRegion,2021-02-06,3222
551,E40000005,South East,nhsRegion,2021-02-05,3475
552,E40000005,South East,nhsRegion,2021-02-04,3632
553,E40000005,South East,nhsRegion,2021-02-03,3836
554,E40000005,South East,nhsRegion,2021-02-02,4143
555,E40000005,South East,nhsRegion,2021-02-01,4344
556,E40000005,South East,nhsRegion,2021-01-31,4213
557,E40000005,South East,nhsRegion,2021-01-30,4347
558,E40000005,South East,nhsRegion,2021-01-29,4443
559,E40000005,South East,nhsRegion,2021-01-28,4614
560,E40000005,South East,nhsRegion,2021-01-27,4811
561,E40000005,South East,nhsRegion,2021-01-26,5040
562,E40000005,South East,nhsRegion,2021-01-25,5237
563,E40000005,South East,nhsRegion,2021-01-24,5207
564,E40000005,South East,nhsRegion,2021-01-23,5200
565,E40000005,South East,nhsRegion,2021-01-22,5337
566,E40000005,South East,nhsRegion,2021-01-21,5033
567,E40000005,South East,nhsRegion,2021-01-20,5397
568,E40000005,South East,nhsRegion,2021-01-19,5509
569,E40000005,South East,nhsRegion,2021-01-18,5493
570,E40000005,South East,nhsRegion,2021-01-17,5387
571,E40000005,South East,nhsRegion,2021-01-16,5419
